00101111001000110100011010110100 01010000110100100111101100000101 00001011101111011010100100011110 11110011101011000011000010100111 10100011001010111010111010001110 10001011101110110110011111000110 11011110111000001100101100101110 10101001001010110111110110001110 01011101110000110000010011010110 00010111110101001011100010110010 11101110010111000101001001010110 10000010100110011001111101101101 01010101100110010111000001111011 11101100110100011011100111010100 10101111101010010010101110010000 10101101010011110011100110000111 11000100010110101001011111010001 10110001011010000010110010001011 10110000101011000110010101100011 10101110000010111101110111101100 11100110001111000100111100111010 10011011110010001000010001110000 00110000010101010110010100101001 10111100011110011010111011100111 01110001000101110111101011000000 01110101000011110111000011101011 00110110010010111100111111101111 00001100110110101111010101111110 01010101001101011000010111010101 11101101000011001011010011110000 00000100001110010011000011111001 01001010111001111010101111101001 01010000011000 
00100010001110001100001011111000 10100001000101010110111100111000 10000001001100111101101001010010 01001000101110001111100100100010 01100001000001000110110101001111 01010000111010111000100111111001 11001011011100110001100001100100 10000111100011000000100011001000 00011001110001010101100011000010 00010101111000110100101010010100 01010001101110000001011111101000 11111101111101010001010011011000 10100100110111010111011100001101 11100010111101011101101000101001 01010010001001110001001010010000 00101100101001100100101001110001 01110010100111000000001011011000 00100011110010001001000101001101 11110100010100001110000101100111 01000110111011111001010010000010 01100010000111001101111000110000 00100000000011010111101001100100 01010011111000001011000111110010 10001111100110011010000001101110 00011011100101101011110110101011 01110001110011101110000100000010 11110111100110000111010101010011 01101011110010111000110110111110 10100111110001011010100111000010 11010110110001001100011111110100 00001010010000011010000000000010 10100001100010111110100001101010 01001001110101 
11101011111110001101011000010000 01100001100101110011100100111110 00111010100100011001010001110101 11111100000010010000010001110101 10001010100111000101011010111000 10111000001111000000001111011011 11110110111000000101101000111000 10000110001010111011011011000001 00111111101000000010101010111111 01100010011011001101110001010000 11111000100101010111001010010011 10010001011010001110000010100101 01111010110110110010010010101101 10000101010011100001100111011110 01110101110111100100000010100100 00110000011001000011101110111001 01001011110101011110011001001110 01010010101101011101000111100001 11001010100000001110000111000110 11001110010100100100010101101010 10110011110000111001010111111000 10111011100000101000101101011111 01011111011000010101000101001010 11010110001011101100010100001010 10011010001000001000010011100000 10100110001101001110010000110111 00111011000111110101000011110011 10110001101011101011100111111011 00010010000110011010110100100001 10100101001110100111011000100000 00101101110010100111111100000101 00010111111111001010110010110000 01001111000101 
11100100110110101100100101011100 01011110110110010110111011111000 00010010101101111101001000110100 10000110000111111111110110010110 10110000001101110000000110100011 11100111111100000001010000001010 11101110010110101100100111010101 10110111101011100111010000010111 00100010111000111100010010010000 11001011011011110100101111100101 00101101000111011011001000010100 01100001101000001111100010111000 01001010101110101000111111101100 11010111011111000100000100000101 01000100000011110010000101000110 00100101101000010100101111111001 10001010110101100111000011110110 00110000110100010101111011100001 01011110001011110100101101100101 00010011100111110101111110101011 11110010000111111010110010111001 00000010010001010001110110001111 01110010011101001011101101011010 10000111110101000101111111101100 01000101011100100000000111101000 00011100010100111100000111100001 10011010100001110101010101001000 01000100100011011011110000111100 11101110001000101111000100101100 00000110011111010001100000001010 01011010101011011110011000111000 10101000000101011000100000110101 01011110011011 
00001111011111011000111010111100 11011110101101111000001111010101 00111111110001111101011110100101 11000000100011010000110100011100 10000011001011100100101100100000 01001111001010101010111001010100 00100011100010010001010111100111 01011001100001001011101101010100 00011001011001000011000110110110 11100000000100010110001101010111 11000000010101101100011101111100 00100101001110000110101101101110 01001110111110000000000001010101 01010111000111011111011110110011 01010100011101101010000010111011 00010100110000001110101111100100 11001000010110001011001110110001 00100011100111111101110001110011 10110001110001111010010101011101 01111011111100111011110000001011 11000111010000101001100000100111 01001011001111111001111011110100 10110001010011010111110110001100 00000110011100101100100101001101 11101010010010010100011010111011 11001110010001011110010110011100 11011111101011110101111000111001 11011101111010010001110100001001 01110111000111011111011110001001 10100000111011000011011000010110 01001100111100111100100110000000 01111100011001100101110110100101 01010101010011 
00010110001011101101001010001010 01010111011010101101010111110010 00110011100101010010100110100100 11000100111011100101110011010110 01001001001111110011110000110111 00010001100001000111000101110100 01100101011000100001110000011010 00111100111101101011100011111110 10010100011011100100100111101100 00111110000001101100001010001011 11001000001110010010101011100100 11110100111100010000010101011011 01011010011001100011100101111001 11010010100101110100010111101001 11000011001000001001000001011001 10101100100110101100010111100010 00110111001011010110110001100001 01010110010010100111110001010111 01100000010111110011110101110100 11011111111010000110110001111101 00101110000010111100011100010100 01000111001101011000001100110110 00010111110001110111011101010100 10101010101000010000100110111000 10111101111010100001110100000101 00101100111101010100000100010011 01000010111110111111010111010101 00100101001110010111111101010010 01111110100110101100110111110101 10111000111000010011001101110011 11101101010011010000010100111001 01001101111101011010110010001000 01010101001100 
00001001100101001101001011110001 11110001101111010011010101011011 00100011011010111111111111011010 11100110010001011011001010101110 01100011111110010111000000000111 11101000110100111000111110100101 10001110100110010001110010110010 10001011001110011001010101010010 00011101001100010000101001101010 00001000010100101011111101010110 11111100000011101110000101110000 01110110110001010110000001100110 11101111101011100000101111100001 11001000111010001011101100111111 01000010011000000111110101010010 00110111101001101110000011101100 11111100010100011001010011110101 00000110101010000011001100011100 00100000011111001000011010111000 01011101101110011000100011011101 11000101110110000111011101001101 00111001100110100101001001111001 10110000100101011101100101110110 00011111001000100111000000001010 11011010011011101111010100000011 01111111010001111001000100001111 00001101110111101100000001011100 01001010111010101111100010000001 10000101110011100000100001011101 10110110101000010101101110100001 00011111110001010110011111111100 11100001000111100110100111000011 01011001011111 
01011011000100000100111001110010 01110000010100111010100100001010 10110001111010111010111001000001 10110001010111111011101010001100 00110100110110110011111110011001 01100001111000110000001010001111 10111001000100111101011110011001 01000001101000110111110011011101 01101011111111001110011110101010 11011001011000101110100001111100 01111101001111110010011111000111 10011100011100001110011101000110 00010111100111111011011100011000 01010000101000110000011100011001 10010101101011110010011110110110 00001001101011010011110001000011 01101010101100000001000111011110 00111011011011110000010001101110 01101110111110110111000011110110 01100011110111101010011010010000 10100011110000100011011000101010 01001011011010111000101001011111 11010001011100011100001110100111 01001101100010010100000100001110 10101011110101110111111111010001 11111010010101001001100111011001 10010100101001110101100110010100 01001001101110100110000111001101 00001100101100100111010010011101 11010101100000110000100100110100 01010010011000101100001000110000 00100011000110101100000000111110 01000101110011 
11010001100001001010101111011101 01011001000111101011110000110111 01100010010110001101110000111111 01001011101110010011010011001001 01111010011111000101100110011000 10101101011101011110010110111001 10001110001000010101001001011000 00110001010101110101100100000111 10010111011001110101000101100011 00111111010011111000000000110010 10001101111111001101010010110100 01101010110000010101010111110111 10111101110111001011011110111001 10000100100000000000011011000100 11110100110010101100011101110111 10010101011010000110100101101001 11010110100001010101101111011110 10110100001000011011100100001011 11100101010101100100111011001011 10111101100000011011001110011011 10110111011000011111110000100111 11101111001010101100011000010010 10111111001100000110001000000001 11110110000010000110110111001111 01010101000111100011000001111100 10101111000100000010000100011111 11100101111100100101000001011100 10010001000011010111011110001011 01101001111010011011101111110011 01101101110011001101111100011001 01100000001011000101111100100010 01110101111011001111001100000001 01001100011100 
00010110011000100101111000000100 01001010101011101001100001101001 00010101111011010100010101111101 11110001111010001110000110110000 01111001000000110101001011101110 00100111101010111110100000110010 10011011100011101001011111011110 00000101001001111000100000011011 00001100100011010000011111111101 01011000110110010111010100000001 00101000101001010010110001111001 01000010010011001110110111111000 10011011110111111011100100010100 01100111011010000011110101101110 01011010100111101001100100110110 11110110110010100001001111111001 11010000010000110110000011101010 10000011011000100110100001101000 00000011111111100110010101101110 00000110110111011110101011100100 10011111101010010001100000100101 00101110101111010010101110111101 10100011100101011101010000000111 11011111110001000000010100010010 00001001100100101111000110101110 11001010010000101111101001001011 10001100001100000100000010110100 00010100101111101001100110001110 01010110011100101010010111001001 00000000111110111100111110001111 01111111000101011001111001101000 01101011000111000101000001111100 01011101111101 
11001100010101000111000010001111 00101100010101011011100011111100 00010101010010110000110000010010 01100111011000010101000011000001 01011000110111000001100010110100 01101011110000000001001111111110 11011011110001101001010000101011 11101100111101111101001100110100 01001101101100011001000001001111 11111110001110101110101000010000 10111100110100010000100001111111 10010001111100111111111011010000 00110001010100101011110001110110 00111011000101111001000001100100 10001111100110111111001111101001 00000011010000100111100110100011 00110100011101010001101100101000 11000010011001110000010110010100 11010000100111110111000110101111 01110000001110011011100011000010 00001101000011110110100110100000 10011100101000000010000101000100 00101011111010111101100001001000 11000111101010110010100101000100 01110011100101100100100110111110 00110000001100000010110110001011 11101111110110011111110010111100 11110110110110001011100101000010 01001001000110111100010010111110 10110100001000101110101000010001 00101001100010101111000101111010 00000010001010111000010101011101 01001011011000 
11011100000100010010011011001100 10101011001010011000110100010100 00110101000101000100100100111011 00010101001100101110011000101110 10111100101010010110001111000110 01101010001101110010110100101001 11111100011100110011101000000111 00111111111011011011000101011001 11100100001101100101000101101100 01011101110000001101111000000110 10011000100011100010010110001010 01101110011101001010010111001001 00100010100001110101101010000101 11101010010110111111001000101101 00111011100001011001110100101111 01101111011000001011001011011000 10000010001011001011101101010001 11101011000011010101110110110110 00100010011000110001100111010010 10100101000101000000011001011111 11110001111111010010100111001011 00100111111001010110011001111101 00010011000010010010010100110111 01000000110100110110000011100101 00100010110101010110110110000001 01010000101001010100011100011100 11110010010101110011101010101110 11000001101100001011111011001001 00100111100111101001010011011111 10100010011100001111010001111001 00101011101011000001111010000011 10111001011011110011001101110010 01011001001011 
01110101011000010010101011010101 11100110111010001101011000011011 10001101100011101100011000001000 01111110011101011001101011010001 11100101100100001000110010010111 00010111111111100010101010000011 00011100111000111101110101111100 01000001011001101110110100000100 01010101011000010000100010000000 01111001111001101101110011000100 10001011111111010011000010001101 11010000100001010001110111110011 00010000100010001110001100110101 11000011000010011000100110101100 01011101010110111010111001010111 00110111001101001011011010011010 01001001101101110010010010101010 00101101110100000011000101111110 11100000001111100111000101000001 00011110000110100001110011101101 00101111001001011101001100000000 10101111100011000001001001001011 00110000011000100110001000010010 01111110100011000101101110001110 11101101101010101001010011011101 00111000110010001001110010001001 11100011111001100001100101000000 00000111100110011110101011100111 00000011000000000010110011001010 10110000010010010011000000001010 11100000100011101110101100000001 01001101001011010010111110100111 01100100001100 
11000000000000110001101000011011 10011010111011110110000000111010 11001101000011010010010011000100 10110100001010000111110010000100 01011110011010000100001001110100 11100011111001000110000001111101 00011001010100011000100101011111 00111101000111010101011111110101 01001010101011001001001001010110 10111010001101100010010010010000 10101111000011101110101100100111 00010001100000010111000101101100 01011011110100100101101110100011 01100100011100100001111001000000 10110111011100101000000101111110 01101001101111110001111110011000 11001000001101010101100010110011 10000101011011111001011110100001 10000001000110110101000100011110 00001110010001100111110010001011 11010010110101111000010101100110 10110001101001011011110111000011 01100011111101000101111000010100 10000010101110000111100101111110 00001100101011000011110000110010 11110110101100011111000100110110 01010000100100011110001010110111 10100010111000011011000111010100 00111110110000001010111110011011 11100011010010110101110011010011 00001001101100000001011111011010 00000101101100111001100101110101 01001100000000 
10001011001110111011101010101101 11101101110000110010001011110010 01001101011010000000000011000101 00111000111100001100000001100100 00001010010100101001111100101100 11011100110111011000010101000110 01011010100101101111011111110011 01111111110001000001011101000001 10100000010101111110001100100010 00000110110001110000001000011101 11011100110101010110110000101000 11000010011010001111101111010010 01011001110111010100111111100100 10011110011110011000010011101000 01100111110001100110011011010100 00010101110001100100111100100111 10111010110001001100001101100110 10011100011111000001100010111100 00001110000111001110100001100100 01010100011100111101100110101101 11001100111000000111100010011011 10000011011111010011001110110100 11000100111110011010011001010001 11111000000110100100100111001100 10001110101000111101001110100110 00100010110011000110101000101110 00000101011011100010101101110111 01110101001101000001000011110001 10011100011100000010000011100000 11010010111001100011001011001110 11000001101100101111101110011110 00000100000010111110010000100011 01011101101111 
